PERIOD_BEGIN,PENDING_SALES,NEW_LISTINGS,MEDIAN_DOM,PRICE_DROPS,AVG_SALE_TO_LIST,HOMES_SOLD,INVENTORY,MEDIAN_SALE_PRICE
2012-01-01,1744.3253205454446,1699.9266236431113,56.89455688699999,0.3029847214333333,0.9704926396333333,1189.1190247605555,4464.606619735778,274146.804823611
2012-02-01,1720.2444548785556,1612.4336645054443,59.486088741,0.2871395858888889,0.9690459215777777,1262.5507387931111,4250.901200445999,266550.7791629753
2012-03-01,1805.4757471262221,1633.052956731889,55.10268439722222,0.2679499364888889,0.9741565066,1352.5105387199999,4008.613846738222,287328.7629668636
2012-04-01,1792.0108164584444,1541.7645372621112,48.67692813811111,0.2540558721888889,0.9741597836777777,1410.3311873123334,3762.9837817346665,290270.7120673943
2012-05-01,1848.159452903889,1522.1660664152223,45.43305235122222,0.2503301512888889,0.9761918312111111,1440.9454173344445,3496.8106239999997,296350.86768597923
2012-06-01,1709.571439799,1564.193650224778,41.408668150000004,0.2288141783777778,0.9790663733555556,1457.7366166503334,3322.899038722889,293789.39108432335
2012-07-01,1682.4663745663333,1517.795003867111,35.97410350533333,0.22364663994444445,0.982069989611111,1390.2907183767777,3173.089618323667,299275.18691492145
2012-08-01,1753.1413699575558,1573.915429393111,30.857160606333334,0.2325058812888889,0.9843689873999999,1519.590428021,3035.1408216864447,308046.8692672563
2012-09-01,1618.908701179,1480.7031857744446,28.350203783666668,0.2092002607333333,0.9820602774444445,1379.7388966286667,2895.102101110111,314653.91623439966
2012-10-01,1777.428896831333,1529.341212256,26.706936443777778,0.23890640680000003,0.9857454043666666,1447.651359658111,2752.8300562913337,316621.94130082085
2012-11-01,1642.5991734744446,1430.9240971217778,26.097182494222224,0.2109547527,0.9863489611222221,1417.3511160055557,2629.697937583778,327846.7783538166
2012-12-01,1585.9148330242222,1350.9122907553333,22.42370001411111,0.1993141368222222,0.9879547812999999,1532.9071438033334,2498.4110077106666,334248.243515272
2013-01-01,1602.4996113802222,1541.0777794053333,22.337720342555556,0.2168142653111111,0.9903968252777778,1316.7354468003332,2476.7501019823335,318103.1774840865
2013-02-01,1625.1490638755556,1537.397704096111,22.594090886,0.18635763735555555,0.9936252940888889,1303.3996864266667,2466.6136274083333,330152.075650145
2013-03-01,1902.6406737216666,1694.3349075616668,20.023310374333334,0.19327603410000002,0.991398762011111,1520.7299162994445,2458.4375330424446,357256.26162122714
2013-04-01,1691.3637781814443,1713.6883738955555,18.080023658222224,0.19747140295555557,0.9930083719666667,1437.5070202982222,2542.9229511984445,373323.9289717152
2013-05-01,1702.2088261055555,1807.5966036778889,17.545187992777777,0.1897515253,0.9940474361333335,1574.3854441473331,2713.139089993889,386266.5633687568
2013-06-01,1680.3807376598888,1832.2171360876664,16.517903926444447,0.2050158859,0.9964147042999999,1500.9840473133333,2905.6558869957776,379944.44642280013
2013-07-01,1694.9572370202222,1842.7393915628886,17.145440532,0.24631586912222225,0.9939601696333332,1553.9674074975555,3099.8890926272225,395235.7111495013
2013-08-01,1607.5986389817779,1781.6600598965556,18.846196681333332,0.2629231629666667,0.9920487402888889,1523.2583833937779,3299.850385089556,387706.37653554336
2013-09-01,1511.3950677232222,1665.1258010725555,22.16753282288889,0.2768516271222222,0.9853671821222222,1324.476374862111,3378.037610174667,391500.63629524613
2013-10-01,1570.4519905323332,1606.9061990887776,25.024569126888892,0.2766330061555555,0.9848305894444445,1388.7183742256666,3383.482789536889,379772.68217218114
2013-11-01,1407.979546304,1391.5750279768888,27.608943339,0.2626943587111111,0.9811188061111111,1273.8397493352222,3287.230249164889,387060.0652653656
2013-12-01,1323.496558750778,1236.747601123,31.690566729666664,0.2204467231888889,0.9782269381,1249.571873000889,3100.365325345889,378701.262273976
2014-01-01,1423.8254631415557,1641.978306481889,35.25909086066667,0.25936298183333334,0.9750150434333335,1119.6616841696666,3204.8698132287777,384576.7625045151
2014-02-01,1485.3161422742223,1582.7864145326666,33.903094094555556,0.22673596673333332,0.9797396546888889,1160.0806163907778,3275.1829633588886,388787.239679848
2014-03-01,1561.335929613,1719.8030666956668,24.374657856444443,0.2599092389,0.9790130380666666,1266.2566919406665,3375.9977405476666,383950.9118498542
2014-04-01,1643.942292201,1743.729340383222,27.381855940444446,0.28707287808888887,0.9765967458222222,1392.3349185457778,3353.819922301111,412769.03690200765
2014-05-01,1656.430654436889,1788.2759611144445,26.424314104666664,0.29167953547777775,0.9783869983,1378.5101216336668,3342.4861145052223,408386.42083228333
2014-06-01,1542.9233829013333,1766.1262902176666,29.775634308111112,0.3179686816222222,0.9788115627444444,1336.3952034133333,3641.3172046921118,413787.5086448112
2014-07-01,1432.964617447111,1783.8901045364446,27.752745498777777,0.29602191916666665,0.9757413618555556,1300.8593382475556,3956.9782786542223,419013.21655488166
2014-08-01,1584.3520183866667,1610.6796329632223,31.335521285333332,0.30966360642222224,0.9755338887666666,1301.6863128913333,3966.6112378529997,423233.2084959788
2014-09-01,1505.6109398951112,1564.5501889237776,38.746378261,0.2860584686777778,0.9725277518555555,1298.480938779889,3970.811378698889,417273.90586011333
2014-10-01,1542.6067168529999,1539.4019878862223,38.436055367777776,0.2992389527777778,0.9738757185333333,1296.957058760889,3833.9276865402226,417380.1249734054
2014-11-01,1412.955816504111,1295.3960339866667,36.21357838211111,0.23499773878888888,0.9704889526888889,1151.6284328977777,3607.7581886212224,411665.2341844902
2014-12-01,1359.8665449562222,1198.6229307229999,40.901200103777775,0.20558677944444445,0.9743399465666668,1280.1506884586665,3361.226204366889,414466.01759424625
2015-01-01,1420.9858323315557,1531.6486230604444,42.17968764844445,0.23354629510000002,0.9745366927111111,1095.3002001564446,3308.9602502163334,423758.55163415644
2015-02-01,1564.3492210832221,1634.7124325663333,46.404907901777776,0.2239720742888889,0.9725356800111111,1196.5546995803334,3336.032492162222,418159.7183878589
2015-03-01,1737.6465709275556,1819.71217364,38.06571146622222,0.23493397876666666,0.9761853328333332,1372.7989667794445,3354.8391274532223,434839.37234540697
2015-04-01,1733.5409941003334,1827.7022895904443,29.256004533444443,0.2545904885777778,0.9798625950888888,1493.2749164962222,3448.8155687284443,435073.8730356076
2015-05-01,1701.6528306325554,1772.2860283623331,27.26247041911111,0.24125522503333333,0.9773834667111111,1468.1017826385555,3481.9481701353334,430248.9950731498
2015-06-01,1729.1615926996667,1783.1715627518888,28.437712266444446,0.24589351423333333,0.9786494254555556,1602.0239025587778,3485.7148991403333,448485.0690737968
2015-07-01,1680.4498569305556,1785.6141384683333,28.222916376333334,0.2519915414,0.9802721731666667,1578.4783176244446,3515.376829218,443048.99472068565
2015-08-01,1603.3913744613335,1626.2507258076666,28.30239213511111,0.26029686553333337,0.979079701288889,1442.6654163295557,3449.5178959288887,438725.6043462749
2015-09-01,1507.7141883153333,1544.1216297803333,28.68550458888889,0.2591013728666667,0.9777646108222222,1380.1182805728888,3366.305277826778,435660.3047263236
2015-10-01,1551.9773455203333,1520.4766555312224,30.036202458222224,0.2629993377333333,0.9789700128222223,1328.9955592546667,3254.5764827714443,440143.24644024624
2015-11-01,1453.1658783744444,1380.7472794696669,29.189847324000002,0.21866860886666664,0.9794886093111111,1143.6839025167778,3078.872111031667,445918.3017213361
2015-12-01,1338.1172391071111,1201.8089236635556,31.00018945688889,0.1918238913,0.978051734,1402.9675270552223,2885.6568448757776,443363.32919954875
2016-01-01,1367.0605407305557,1549.0199191267777,32.28328164822222,0.2059559436,0.9794647624111111,1166.4871367905555,2946.5470148393333,457317.8810346124
2016-02-01,1501.812683986,1705.7272173397778,33.805368410111114,0.22550752502222218,0.9776821204,1145.0297736255554,3033.301938034778,445827.78992678755
2016-03-01,1692.270896649,1764.5725847337776,22.82989897911111,0.24942475792222224,0.9805054770222222,1371.1689784696666,3087.4749398548893,464572.7047248713
2016-04-01,1795.1998876208888,1830.1579065115557,21.799539074444443,0.24377378846666664,0.9815270459222223,1508.920390625,3154.9092856578886,457877.5656800731
2016-05-01,1782.268988264111,1766.0090837747778,25.248016354222223,0.25515168303333335,0.9818464520111111,1514.794662919,3158.421862641111,466633.2112689935
2016-06-01,1771.2667891281112,1810.0843230631112,22.588002988555555,0.26150715625555554,0.9835287184444444,1542.4378437293333,3260.3754313015556,471399.91806984163
2016-07-01,1666.849146423,1740.6262252142224,23.703574888666665,0.2770204857333333,0.981962177788889,1482.857738285111,3287.1420149486667,466833.1356609839
2016-08-01,1677.0761651572222,1685.2867269052222,23.23725054411111,0.30065838413333335,0.9826983225555556,1488.5484671947777,3192.9603163364445,469999.26271425944
2016-09-01,1639.0502990306666,1556.1316352547776,24.554656075777775,0.2836934153444444,0.981172292111111,1453.3027552157778,3051.7234689065554,472606.94504436076
2016-10-01,1547.768529396778,1458.7352904778888,26.39155730466667,0.2477315550111111,0.9822390184444445,1446.7710406465555,2930.976717842222,480084.08547429275
2016-11-01,1437.1893389625557,1321.44473792,28.702346092777777,0.22967092367777775,0.9807296017444445,1420.2064117874443,2773.909938193889,466280.9934519243
2016-12-01,1382.6534515412222,1174.3015631879998,28.988663982111106,0.20509129937777779,0.9813410016,1349.8159526996667,2527.9552655099997,478732.2349431398
2017-01-01,1377.7499547544444,1439.963170848222,27.785076818555556,0.22392028428888888,0.9804772278222222,1178.016780977111,2500.5526902995557,485111.803269373
2017-02-01,1431.9468431943333,1493.3869982804445,25.443263273333333,0.22406799227666666,0.984478511,1184.2238688005555,2460.5582255931113,490587.6212355654
2017-03-01,1622.5056584701113,1791.5344385485555,21.182180730888888,0.2369744329777778,0.9838272942333334,1426.955015168,2578.5865740501113,498819.00286046
2017-04-01,1615.7177087523332,1676.8791255963333,17.062345536666665,0.23829103872222224,0.9865217866333332,1411.709689715889,2608.835338562333,487518.5840011926
2017-05-01,1740.2047208782221,1800.0144453364444,18.246904245333333,0.26234946043333335,0.9879554533222223,1519.1741885147776,2663.304008802,500308.82170344476
2017-06-01,1748.998944263111,1749.3151762374446,18.277378268444448,0.26497145613333334,0.9873262651666666,1581.2382036215556,2743.5353082612223,513758.11963810626
2017-07-01,1621.0244937414443,1651.5594090095556,19.188082360555555,0.26696020395555553,0.986902230511111,1445.306052909111,2703.896008329,506741.1148783972
2017-08-01,1582.1934380977777,1629.474189916889,19.485064693777776,0.2759653643555555,0.9851428765666667,1499.7963619183333,2666.2813580725556,508079.672298615
2017-09-01,1526.3631462001113,1503.465822691,20.37824682211111,0.27734327955555554,0.9882576473333332,1387.1470974180002,2614.8258995607775,510173.7691204355
2017-10-01,1505.953707045889,1493.3275328067778,21.993937817555555,0.25094375682222225,0.985220356688889,1412.6674951271111,2583.7436261946664,516521.32060012047
2017-11-01,1447.3923289283332,1406.9334597097777,22.478716181777777,0.2480413789,0.9871814029444445,1321.7927910716667,2474.5918167881114,520543.944818407
2017-12-01,1285.4054838932223,1177.7206306387777,24.424426695999998,0.20070669813333333,0.9859607052444443,1303.599676262,2306.6499734265553,529404.960049475
2018-01-01,1331.7232729267778,1538.6456054603334,23.681206215666666,0.23736186726666667,0.9856206749111112,1153.1576119427777,2406.741413045222,529075.6569507984
2018-02-01,1371.5419773473334,1570.7399920335556,19.431986183333336,0.23470293124444444,0.9902452673222223,1182.1205114273334,2565.9608717280003,535022.6253077302
2018-03-01,1500.0459485456668,1742.2863955295554,17.19976989588889,0.2836437411777778,0.9884131474666665,1300.1006793383333,2750.5568288813333,530299.7994321682
2018-04-01,1539.701003883889,1751.6751981525554,19.27217051266667,0.28208728427777774,0.9868933544333333,1372.0032043254444,2880.2294589885555,549168.210787222
2018-05-01,1640.7542881742222,1800.3034143265556,20.769500940777775,0.29352049947777775,0.9888977387888889,1443.608751203111,2986.3443705367777,543088.9523889873
2018-06-01,1531.8347638682224,1800.003462879,19.97027505677778,0.29622289594444445,0.9876052350555555,1483.7411882446668,3161.328068350444,541604.1541899552
2018-07-01,1480.9083805673333,1698.3390030934445,21.792522072666667,0.3028621486777778,0.9877436652777778,1394.341239992,3309.2570876293335,551967.6143287286
2018-08-01,1439.7292094977777,1760.1087632955555,24.617868886222222,0.31415826794444446,0.9853848940888889,1366.9877253475556,3512.8101473673332,560144.1216962421
2018-09-01,1316.8043723053333,1579.7633962634443,26.08006495988889,0.3065855047444444,0.9837376276111112,1178.3356648635554,3574.7137167897777,552631.2960963524
2018-10-01,1241.8007722084444,1550.888959621889,29.12008088644445,0.3408538599777778,0.9848528216444444,1237.2397877846665,3640.697041172111,539366.6407399097
2018-11-01,1241.081739057111,1379.5487367942223,31.74950900633333,0.34214586006666664,0.9806689974666667,1172.8022110444444,3568.8059730466666,544204.4952790373
2018-12-01,1142.663530828,1083.757165647111,36.846329024333336,0.27096422517777774,0.9796370242666667,1086.496067776111,3251.890184715222,539309.0115889172
2019-01-01,1314.3291885875556,1503.7663655878887,41.29766070277778,0.28770507004444446,0.9807526300333334,994.4543382277778,3301.544403115222,547100.4389901697
2019-02-01,1384.550469547222,1415.9151154986666,42.79221402033333,0.2939665059111111,0.9832930151,1114.6411548236667,3254.797088464444,537675.2342730261
2019-03-01,1570.779358313889,1650.2506384593335,35.538205732,0.30376048762222224,0.9826089099555557,1283.7583999344445,3236.078541244,538171.069107565
2019-04-01,1626.6876354457777,1720.719759731,30.323218886666666,0.28059712635555556,0.9842354080111111,1348.1083456084443,3282.346474724889,553205.4681231307
2019-05-01,1629.5055180521113,1774.766880923111,27.60668016588889,0.30481839767777774,0.9852060386666667,1458.369016431111,3357.829505489889,558233.2254434655
2019-06-01,1540.4082360147777,1620.9367179225555,26.594866473222222,0.29749580059999997,0.9864489811111111,1363.8892227259998,3379.6976886542225,557877.6764489417
2019-07-01,1643.2785147142222,1581.4340973637777,26.793087759777777,0.2853229404888889,0.9868513685111111,1450.945387964889,3257.7850578599996,550683.5497979578
2019-08-01,1572.9491286924444,1596.173781154,29.512233475555554,0.3020355504555556,0.9867166588888888,1428.0406223290001,3177.021040603,559251.914869283
2019-09-01,1497.017231436,1426.1640563506667,28.997471440777776,0.2823058685888889,0.9877479164666667,1340.2187683697778,3040.496581413111,537623.9326172806
2019-10-01,1534.1257573844443,1483.0502986406668,28.629761488444444,0.28503299676666666,0.9858681680666668,1340.2315782340002,2879.927808672,567558.5735537265
2019-11-01,1395.4824847476666,1221.920439905,29.090744542555555,0.24214291474444444,0.9868588092444445,1295.6306338817778,2615.9687834623337,561909.8523801796
2019-12-01,1250.3006968216666,1093.880435688111,30.979056115,0.18497693693333334,0.9872561718888888,1318.1027838128891,2341.7706403557777,569345.9750731824
2020-01-01,1412.2218463895556,1463.1608276739998,31.289396801333332,0.19609790147777778,0.9873358755111111,1170.306824655111,2395.995347708778,576816.0257490193
2020-02-01,1557.8065536037777,1541.8433419506666,28.77495812077778,0.18240496026666667,0.9887785162777778,1216.8212013127777,2420.254623337889,572524.2440670334
2020-03-01,1276.6717615234443,1481.3385718485556,20.98812392588889,0.18077565817777777,0.9905597416333334,1300.1619876539999,2580.830089511111,559540.5027700847
2020-04-01,926.9181600445556,1033.7397238854444,19.280621641,0.19726290582222222,0.9896479274222223,957.6392669833333,2481.445929069,568350.6352791506
2020-05-01,1434.675288683,1452.3165518898888,25.542474158444445,0.21426793146666667,0.9870373962777779,858.3040494018888,2410.8543323557774,560435.7143696053
2020-06-01,1712.7490892807778,1490.1955059752222,27.050865065666667,0.1980567396,0.9910402184222222,1298.3270703876667,2136.186475807,558846.7251498626
2020-07-01,1853.1677858036664,1774.376161356111,24.081195516444446,0.2067319839888889,0.9927908393777778,1593.5056439542223,2042.5678742871112,604708.3429620757
2020-08-01,1852.3492679917779,1766.6634551743334,19.34992657411111,0.22244167120000002,0.9960118726555556,1588.2938277413332,1959.7648924892221,608489.939150033
2020-09-01,1781.7085286556667,1675.5065960772222,17.46077400033333,0.2786350526777778,0.9999947685222222,1669.8272414972223,1666.654989881889,622996.154946051
2020-10-01,1823.961596839778,1794.3167913793334,16.077986432444444,0.24605489497777777,1.0011780209777779,1659.5624438802222,1762.0397213186666,625650.515810324
2020-11-01,1651.1493866037779,1458.0720612793334,13.991305699222222,0.20589533725555556,1.0020918384888888,1595.404542082,1622.791692273111,611633.9237831372
2020-12-01,1487.2643363005554,1455.323624860889,16.699667518666665,0.17914679851111112,1.0008865863777778,1621.845576568111,1495.2197693564444,624818.3895501721
2021-01-01,1505.839008197889,1415.491343507,15.848183733777777,0.1828456861222222,1.0028349612111112,1336.9898562022222,1436.5036968486666,618917.1873364252
2021-02-01,1470.7147581163333,1444.9386836734443,14.910048004111111,0.1630831835,1.0059318307777778,1335.279119386,1434.489706074889,651381.7039208257
2021-03-01,1644.2899913503334,1613.3604997766665,12.630000093,0.17174163013333332,1.0138850088333333,1469.7181157812222,1381.7505165973334,658889.3198190968
2021-04-01,1649.5701185045555,1670.4169772213334,11.835598245555556,0.14923536417777777,1.0206870781,1591.9554775477777,1400.1236987041111,680267.4397743251
2021-05-01,1667.9962881228887,1746.9438864327776,11.439899860111112,0.15084909123333334,1.0269858943333334,1516.9259215773334,1482.754590304889,696437.6667552707
2021-06-01,1777.0122699422222,1757.7739788294446,11.156867655222221,0.1731852842788889,1.029027117222222,1661.5651474715555,1457.7064798975557,704567.1102992365
2021-07-01,1706.1575598687778,1812.2039615573333,12.001062585444444,0.20794927563333332,1.0247623236666668,1618.7647552725555,1606.4980952195556,710065.5696591113
2021-08-01,1724.5372526044443,1593.9037244507776,12.874128875555556,0.23166937186666667,1.020455692022222,1555.8648889472222,1475.8813695414444,710683.1425991864
2021-09-01,1679.8823736838888,1493.2311681182223,12.611109834222223,0.2138497529888889,1.0175632247222222,1562.5060641765556,1337.4991390365556,722984.0764591377
2021-10-01,1599.668473350778,1425.8996193563335,13.441596780777779,0.20137094323333335,1.017369288988889,1494.109031393889,1239.6030523163333,723538.2958138296
2021-11-01,1547.574307773111,1336.825533134111,12.05345646211111,0.18373976683333332,1.0204108638888887,1440.4244370546667,1084.2083523123333,726095.4699604029
2021-12-01,1258.4630349951112,1176.371875225889,12.847390309888889,0.1527851696311111,1.0224776241555555,1427.9259517314445,976.0003058780001,746143.4103349331
2022-01-01,1258.8299751355555,1310.2241447243332,10.83989663788889,0.10328510066666667,1.0318159434444445,1214.4544289303333,1068.9798826426666,749132.4843118789
2022-02-01,1343.9617700153333,1380.0845593796666,8.801826418888888,0.12345998629666667,1.0387665512222222,1188.5441812171111,1138.7013000757777,780771.5549098642
2022-03-01,1517.2853491265555,1507.574213494,9.673774487555555,0.14458216040000002,1.0480500783333335,1349.7372791497778,1169.389428614778,823682.6799152599
2022-04-01,1378.8758214485556,1579.191236172889,10.523797886,0.18937630245555556,1.0492824446666666,1324.665920178111,1389.5087489457778,831837.7342528927
2022-05-01,1340.2271686642223,1551.2399893655556,11.157130908777779,0.2586264338,1.0367599387777777,1277.621849983222,1626.693643819111,828870.3925208569
2022-06-01,1149.8822620537778,1587.7444286737777,14.236339653999998,0.3223467525,1.0152464029777777,1152.2740124532222,1994.3894929397777,820899.9061796665
2022-07-01,1143.4094525247776,1409.552005537,16.39682895611111,0.3893733035777778,1.0069826003333333,973.3325195740001,2173.6137414833333,785437.515937123
2022-08-01,1252.8590639573333,1145.6926609733334,23.667112621666668,0.37929138693333336,0.9935430526222222,1077.8868306240001,1971.1511345636666,767618.3695324683
2022-09-01,1045.1416452753333,1091.822719608222,28.030434057555553,0.3573332081777778,0.9923844670222223,1022.8362013507779,1952.0847288951109,757981.9301177696
2022-10-01,914.6574633115556,1007.7740376683333,26.89178865811111,0.361250553,0.9898796809666668,874.1622110909999,1924.0027265252222,760725.2475887429
2022-11-01,858.1805728062222,869.0374660011112,27.17207178411111,0.33265523663333335,0.9871252238444446,798.8586022995555,1831.6578434446665,736024.806145789
2022-12-01,864.3474624675556,697.9907947925554,30.955960788111113,0.27164937751111107,0.9853943882888889,778.9535491046668,1608.4173758977777,758799.8818058552
2023-01-01,953.881593534,812.3843435924445,34.21045462477778,0.2732647458222222,0.9863577936555556,740.150256213,1456.5780697144446,732786.7056453732
2023-02-01,991.2479885667776,843.5843764576667,35.111273523444446,0.24672373583333332,0.990949507811111,796.2527824884445,1326.0073808535553,733211.2284965334
2023-03-01,1001.9051272352222,955.755760412111,24.390479043,0.2384368631,0.9953495097444444,929.4980181871111,1245.4124968757778,796439.6391497974
2023-04-01,984.6430411860001,921.524304828889,18.804541871777776,0.17976924027777777,1.0003870956555554,860.5215711427777,1157.1738628902222,799663.0562532748
2023-05-01,977.3737221216666,1004.0310507956666,15.849017886777776,0.2026498125111111,1.0070134681333334,929.4426077173333,1159.8905470233333,812663.8130126109
2023-06-01,1023.319271995,1046.551948434,15.071939825222223,0.2111185161222222,1.0094224575222224,886.4180934689999,1165.8560298133334,795510.1095686168
2023-07-01,992.1236960028889,972.982013281889,15.519108383111112,0.21721644455555555,1.0090166620555554,890.5608285757777,1138.5535777798889,847680.75179646
2023-08-01,942.4338608974444,1007.6627912233333,15.794498192333334,0.23069198079999997,1.0065165439777777,890.2975493164445,1197.5912068133334,840485.0545155697
2023-09-01,888.1178259446666,972.00332073,17.581326077,0.24429063482222224,1.0043395423888888,789.9932807103334,1292.779225971,826698.1414571161
2023-10-01,853.6955800885556,1006.0891690973333,17.128543807333333,0.2535217749777778,0.9997689986111111,794.0904169405555,1404.3012309767778,832045.3355867304
2023-11-01,797.5034319466666,917.5324431518889,18.682049365444445,0.25279199077777775,0.9985183532444444,718.7820157628889,1468.3422983254445,834479.4697115547
2023-12-01,822.7518045882222,767.7455343067777,22.29956857333333,0.19479121051111112,0.9998443621,689.4492250254444,1395.1207046324444,828759.9863546899
2024-01-01,960.8330995179999,1042.3208110802223,23.683932245333335,0.22858058055555552,0.995833733888889,749.0884460647778,1478.1968597206667,834444.8757009151
2024-02-01,973.0565549183334,996.1855881505556,20.473428238444445,0.2240895879111111,0.9986683709111112,862.70471174,1512.7636382884443,844658.6718011127
2024-03-01,1048.706895019889,1096.559565118111,19.963183688666664,0.24642786515555556,1.0027410629444444,894.0069898062222,1561.7445661002223,851033.6987055688
2024-04-01,998.9142721385555,1175.7429827272222,23.005361091333334,0.2360692,1.0016169863666666,883.4885723288888,1716.5589396740002,857052.2333778688
2024-05-01,1080.8770500802223,1280.520178957111,19.63514642511111,0.2853776419666667,0.9996162493888888,929.7834915505555,1884.0136584417778,885088.2155928815
2024-06-01,997.1418502998889,1209.7255241715554,22.597587881222225,0.27508472007777773,0.9981339244666666,884.357684384111,2001.4177897143334,867190.1490123195
2024-07-01,1042.3107264441112,1132.9478236316666,25.317149152777777,0.2891480305333334,0.9978162354222222,933.2797311685556,2036.0900208064445,874895.638241947
2024-08-01,1007.1686813237777,1158.4161187256666,28.349062286777777,0.2590202197111111,0.9926486050111111,937.1415613586666,2101.5432175965557,871019.7220944595
2024-09-01,979.9996046851112,1097.478778355111,29.962045643555555,0.2647993857777778,0.9936586009444444,841.1161698448889,2162.263646768778,857759.097883835
2024-10-01,1023.657042543,1080.393611484111,30.170616953222222,0.2709326219222222,0.9927436004666667,897.2108674856668,2149.409107982111,875927.7635466591
2024-11-01,940.3929978315555,909.2904991314444,32.45471088311111,0.24475423134444446,0.9937660401555556,850.1551127484445,2062.82305386,842888.9791626422
2024-12-01,825.0624310726666,792.490999166,36.14345567711111,0.21687437027777776,0.9894831950555556,859.9442071546667,1912.1115228405554,849962.363682215
2025-01-01,904.4193493105555,1222.8703529306667,42.664445833222224,0.23819093180000003,0.9909405940111111,778.4782505496667,2054.1088032593334,848026.5380787398
2025-02-01,1005.6466363321111,1180.3475478824446,32.00895083522222,0.2940932294,0.9929955992222221,814.7453236767777,2002.8933256442224,881645.7613510811
2025-03-01,1055.7724849975557,1310.4802496457778,26.686904478444447,0.31548772236666667,0.9933980257111111,844.2745517601111,2320.9817609545553,855139.4436053615
2025-04-01,1002.9616957443333,1331.428983819,26.27215036211111,0.3246269972222222,0.9922528492666667,956.9121629413335,2586.003946249,837725.488585018
2025-05-01,1014.7783745738889,1278.384807429111,29.151776894222223,0.34073457655555556,0.9885992412555554,903.6954224003334,2695.5673985272224,855669.6569474556
2025-06-01,948.1025636888888,1076.8183612066666,34.48801224177778,0.5329668578555555,0.9877425788666666,850.4382669207777,1526.3252160912223,857439.5467470686
